Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Kitchen (F),Kitchen2,Bedroom (F),Bedroom2,Kids' Room (F),Kids' Room2,Bathroom (F),Bathroom2,Living Room (F),Living Room2,Back Door (contact),Front Door (contact)
2023-10-01,12:00:00,auto,heatOff,,Home,75,68,68.9,71,66.5,0,0,0,0,0.1,68.3,71,0,4,247,14502,2477,101599,69.6,0,68.9,1,65.4,0,67.2,0,69.3,0,1,1,
2023-10-01,12:05:00,auto,heatOff,,Home,75,68,68.9,71,66.5,0,0,0,0,,68.3,71,1,4,245,14160,2461,101598,69.6,1,69,1,65.4,0,67.1,0,69.3,1,1,1,
2023-10-01,12:10:00,auto,heatOff,,Home,75,68,69,73,66.5,0,0,0,0,,68.2,73,1,4,237,12585,2383,101593,69.6,1,69,1,65.4,0,67.2,1,69.3,1,1,1,
2023-10-01,12:15:00,auto,heatOff,,Home,75,68,69,73,66.5,0,0,0,0,,68.2,73,1,4,234,11968,2350,101589,69.6,1,69,1,65.5,0,67.6,1,69.3,1,1,1,
2023-10-01,12:20:00,auto,heatOff,,Home,75,68,69.1,73,66.5,0,0,0,0,,68.3,73,0,3,237,12572,2379,101587,69.6,1,69,1,65.4,0,68.2,1,69.4,1,1,1,
2023-10-01,12:25:00,auto,heatOff,,Home,75,68,69.1,74,66.5,0,0,0,0,-0.1,68.4,74,1,3,264,18826,2648,101587,69.6,0,68.9,1,65.4,0,68.9,1,69.3,1,1,1,
2023-10-01,12:30:00,auto,heatOff,,Home,75,68,69.2,74,67.6,0,0,0,0,-0.2,68.4,74,1,3,268,20060,2691,101585,69.6,1,68.8,1,65.4,0,69.2,1,69.3,1,1,1,
2023-10-01,12:35:00,auto,heatOff,,Home,76,66.4,69.2,74,67.6,0,0,0,0,-0.2,68.3,74,1,4,265,19069,2658,101582,69.7,1,68.8,1,65.5,0,69.1,1,69.4,1,1,1,
2023-10-01,12:40:00,auto,heatOff,HKhold,Home,80.1,60.1,69.2,75,67.6,0,0,0,0,-0.1,68.3,75,0,4,263,18463,2636,101581,69.8,1,68.8,0,65.5,0,69,0,69.4,1,1,1,
2023-10-01,12:45:00,auto,heatOff,HKhold,Home,80.1,60.1,69.2,75,67.6,0,0,0,0,-0.1,68.3,75,0,4,260,17790,2612,101577,69.8,1,68.8,0,65.5,0,68.8,0,69.4,0,1,1,
2023-10-01,12:50:00,auto,heatOff,HKhold,Home,80.1,60.1,69,73,67.6,0,0,0,0,,68.3,73,0,4,256,16691,2570,101570,69.8,0,68.8,0,65.5,0,68.5,0,69.4,0,1,1,
2023-10-01,12:55:00,auto,heatOff,HKhold,Home,80.1,60.1,69.1,73,67.6,0,0,0,0,,68.3,73,0,4,253,15931,2539,101570,69.8,0,68.8,0,65.5,0,68.3,0,69.4,0,1,1,
2023-10-01,13:00:00,auto,heatOff,HKhold,Home,80.1,60.1,69.1,73,68.5,0,0,0,0,,68.4,73,0,4,249,15054,2501,101566,69.8,0,68.8,0,65.5,0,68.2,0,69.4,0,1,1,
2023-10-01,13:05:00,auto,heatOff,HKhold,Home,80.1,60.1,69.1,73,68.5,0,0,0,0,,68.4,73,0,4,247,14541,2479,101551,69.8,0,68.8,0,65.5,0,68,0,69.4,0,1,1,
2023-10-01,13:10:00,auto,heatOff,HKhold,Home,80.1,60.1,69.1,73,68.5,0,0,0,0,,68.3,73,0,4,245,14211,2463,101537,69.8,0,68.8,0,65.5,0,67.9,0,69.4,0,1,1,
2023-10-01,13:15:00,auto,heatOff,HKhold,Home,80.1,60.1,69,73,68.5,0,0,0,0,,68.2,73,0,4,242,13521,2430,101525,69.7,0,68.7,0,65.5,0,67.8,0,69.4,0,1,1,
2023-10-01,13:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,73,68.5,0,0,0,0,,68.1,73,0,4,239,12846,2396,101519,69.7,0,68.7,0,65.4,0,67.8,0,69.4,0,1,1,
2023-10-01,13:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.6,73,68.5,0,0,0,0,,68.1,73,0,4,235,12132,2359,101511,69.7,0,68.7,0,65.4,0,67.7,0,69.3,0,1,1,
2023-10-01,13:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.5,73,69,0,0,0,0,,68,73,0,4,231,11377,2316,101507,69.7,0,68.7,0,65.5,0,67.6,0,69.3,0,1,1,
2023-10-01,13:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.4,73,69,0,0,0,0,,68,73,0,4,226,10537,2265,101504,69.7,0,68.6,0,65.5,0,67.6,0,69.3,0,1,1,
2023-10-01,13:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,72,69,0,0,0,0,-0.1,68,72,0,4,220,9667,2208,101496,69.7,0,68.6,0,65.5,0,67.5,0,69.3,0,1,1,
2023-10-01,13:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,72,69,0,0,0,0,-0.1,68,72,0,4,214,8774,2144,101489,69.8,0,68.6,0,65.5,0,67.5,0,69.3,0,1,1,
2023-10-01,13:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,69,0,0,0,0,,68.1,71,0,4,210,8259,2104,101479,69.8,0,68.6,0,65.5,0,67.5,0,69.3,0,1,1,
2023-10-01,13:55:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,69,0,0,0,0,,68.1,71,0,4,206,7796,2066,101477,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,69.6,0,0,0,0,,68.2,71,0,4,202,7398,2031,101475,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,69.6,0,0,0,0,,68.3,71,0,4,199,7104,2005,101477,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,69.6,0,0,0,0,,68.3,71,0,4,196,6770,1973,101478,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,69.6,0,0,0,0,,68.3,71,0,4,194,6500,1946,101479,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,69.6,0,0,0,0,,68.3,71,0,4,191,6281,1923,101477,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,69.6,0,0,0,0,,68.2,71,0,4,190,6142,1908,101473,69.8,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70,0,0,0,0,,68.1,71,0,4,188,5935,1886,101468,69.7,0,68.6,0,65.5,0,67.4,0,69.3,0,1,1,
2023-10-01,14:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70,0,0,0,0,,68,71,0,4,185,5723,1862,101465,69.7,0,68.6,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,14:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70,0,0,0,0,,67.9,71,0,4,182,5468,1832,101460,69.7,0,68.6,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,14:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,72,70,0,0,0,0,,67.8,72,0,4,179,5215,1800,101460,69.7,0,68.6,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,14:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70,0,0,0,0,,67.9,71,0,4,175,4909,1760,101457,69.7,0,68.6,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,14:55:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70,0,0,0,0,,68,71,0,4,171,4598,1717,101457,69.7,0,68.6,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,15:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.2,0,0,0,0,,68.1,71,0,4,167,4351,1680,101456,69.7,0,68.6,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,15:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.2,0,0,0,0,,68.1,71,0,4,164,4159,1650,101457,69.7,0,68.6,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,15:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.2,0,0,0,0,,68,71,0,4,162,4001,1625,101452,69.8,0,68.5,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,15:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,72,70.2,0,0,0,0,,68,72,0,4,159,3832,1596,101454,69.8,0,68.5,0,65.6,0,67.3,0,69.3,0,1,1,
2023-10-01,15:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.2,0,0,0,0,,68.1,71,0,4,156,3679,1569,101452,69.8,0,68.5,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,15:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.2,0,0,0,0,,68.1,71,0,4,154,3573,1550,101446,69.8,0,68.6,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,15:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,70.5,0,0,0,0,,68,71,0,4,153,3514,1539,101441,69.8,0,68.6,0,65.6,0,67.2,0,69.3,0,1,1,
2023-10-01,15:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70.5,0,0,0,0,,68,71,0,4,151,3391,1515,101442,69.7,0,68.6,0,65.6,0,67.2,0,69.3,0,1,1,
2023-10-01,15:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70.5,0,0,0,0,,68.1,71,0,4,147,3224,1482,101444,69.7,0,68.6,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,15:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,70.5,0,0,0,0,,68,70,0,4,145,3128,1462,101444,69.7,0,68.6,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,15:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70.5,0,0,0,0,,67.9,71,0,4,143,3024,1440,101440,69.7,0,68.6,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,15:55:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70.5,0,0,0,0,,67.9,71,0,4,141,2907,1414,101436,69.6,0,68.5,0,65.6,0,67.3,0,69.2,0,1,1,
2023-10-01,16:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,70.2,0,0,0,0,,67.9,71,0,4,136,2726,1371,101436,69.6,0,68.5,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68,69,70.2,0,0,0,0,0.1,68,69,0,4,132,2553,1328,101435,69.6,0,68.5,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68,69,70.2,0,0,0,0,0.1,68,69,0,4,129,2432,1296,101435,69.6,0,68.6,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,70.2,0,0,0,0,0.1,68,70,0,4,126,2321,1265,101434,69.7,0,68.5,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,70.2,0,0,0,0,0.1,68,70,0,4,123,2234,1239,101435,69.7,0,68.5,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,70.2,0,0,0,0,0.1,68,70,0,4,121,2156,1216,101434,69.7,0,68.6,0,65.7,0,67.3,0,69.3,0,1,1,
2023-10-01,16:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,69.8,0,0,0,0,0.1,68,70,0,4,118,2083,1193,101436,69.7,0,68.6,0,65.7,0,67.3,0,69.3,0,1,1,
2023-10-01,16:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,69.8,0,0,0,0,0.1,68,70,0,4,116,2012,1170,101439,69.7,0,68.6,0,65.7,0,67.3,0,69.3,0,1,1,
2023-10-01,16:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,69.8,0,0,0,0,0.1,68,70,0,4,115,1973,1157,101444,69.7,0,68.5,0,65.7,0,67.3,0,69.3,0,1,1,
2023-10-01,16:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,70,69.8,0,0,0,0,0.1,67.9,70,0,4,113,1919,1139,101444,69.6,0,68.5,0,65.7,0,67.4,0,69.3,0,1,1,
2023-10-01,16:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68,69,69.8,0,0,0,0,0.1,68,69,0,4,110,1832,1108,101442,69.6,0,68.5,0,65.7,0,67.3,0,69.2,0,1,1,
2023-10-01,16:55:00,auto,heatOff,HKhold,Home,77.1,66.4,68.1,69,69.8,0,0,0,0,,67.9,69,0,4,108,1768,1085,101444,69.6,0,68.5,0,65.7,0,67.3,0,69.2,1,1,0,
2023-10-01,17:00:00,auto,heatOff,HKhold,Home,75.9,69.1,68.2,69,68.8,0,0,0,0,,67.9,69,1,4,104,1671,1047,101444,69.6,1,68.5,1,65.7,0,67.3,0,69.2,1,0,1,
2023-10-01,17:05:00,auto,heatOff,HKhold,Home,75.9,69.1,68.4,70,68.8,0,0,0,0,-0.1,67.9,70,1,4,98,1524,987,101444,69.6,1,68.5,1,65.7,0,67.4,1,69.2,1,1,1,
2023-10-01,17:10:00,auto,heatOff,HKhold,Home,75.9,69.1,68.4,69,68.8,0,0,0,0,,68,69,0,4,98,1522,986,101444,69.6,1,68.5,1,65.7,0,67.5,0,69.2,1,1,1,
2023-10-01,17:15:00,auto,heatOff,HKhold,Home,75.9,69.1,68.6,70,68.8,0,0,0,0,,68.2,70,0,4,109,1808,1099,101446,69.7,1,68.5,0,65.7,0,67.6,0,69.2,0,1,1,
2023-10-01,17:20:00,auto,heatOff,HKhold,Home,75.9,69.1,68.8,69,68.8,0,0,0,0,,68.3,69,0,4,112,1899,1132,101440,69.8,1,68.6,0,65.7,0,67.8,0,69.3,0,1,1,
2023-10-01,17:25:00,auto,heatOff,HKhold,Home,75.9,69.1,68.9,70,68.8,0,0,0,0,,68.4,70,1,4,121,2173,1219,101441,69.9,1,68.6,0,65.8,0,68,1,69.3,1,1,1,
2023-10-01,17:30:00,auto,heatOff,HKhold,Home,75.9,69.1,69,71,67.4,0,0,0,0,,68.4,71,0,4,138,2787,1385,101441,69.9,1,68.5,0,65.8,0,68.4,1,69.3,1,1,1,
2023-10-01,17:35:00,auto,heatOff,HKhold,Home,75.9,69.1,69,71,67.4,0,0,0,0,,68.4,71,0,4,143,3037,1443,101437,69.9,0,68.5,0,65.8,0,69.1,1,69.3,0,1,1,
2023-10-01,17:40:00,auto,heatOff,HKhold,Home,75.9,69.1,69,70,67.4,0,0,0,0,,68.5,70,1,4,144,3046,1445,101440,69.8,0,68.6,1,65.8,0,69.6,1,69.4,1,1,1,
2023-10-01,17:45:00,auto,heatOff,HKhold,Home,75.9,69.1,69.1,71,67.4,0,0,0,0,,68.6,71,1,4,148,3246,1486,101443,69.8,1,68.6,1,65.8,0,69.8,1,69.4,1,1,1,
2023-10-01,17:50:00,auto,heatOff,HKhold,Home,75.9,69.1,69,71,67.4,0,0,0,0,,68.4,71,1,4,155,3633,1561,101443,69.9,1,68.6,1,65.8,0,69.8,1,69.4,1,1,1,
2023-10-01,17:55:00,auto,heatOff,HKhold,Home,79,62.3,68.9,71,67.4,0,0,0,0,,68.2,71,0,4,156,3659,1566,101443,69.8,1,68.7,0,65.8,0,69.6,0,69.4,1,1,1,
2023-10-01,18:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,65.6,0,0,0,0,0.1,68.3,71,0,4,156,3674,1569,101445,69.8,1,68.6,0,65.8,0,69.4,0,69.4,1,1,1,
2023-10-01,18:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68.9,71,65.6,0,0,0,0,0.1,68.3,71,0,4,156,3684,1570,101446,69.8,0,68.6,0,65.8,0,69.2,0,69.4,0,1,1,
2023-10-01,18:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,65.6,0,0,0,0,0.1,68.3,71,0,4,156,3678,1569,101445,69.8,0,68.6,0,65.8,0,69.1,0,69.3,0,1,1,
2023-10-01,18:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,65.6,0,0,0,0,0.1,68.3,71,0,4,156,3653,1565,101441,69.8,0,68.6,0,65.8,0,69,0,69.3,0,1,1,
2023-10-01,18:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,65.6,0,0,0,0,0.1,68.2,71,0,4,155,3619,1559,101440,69.7,0,68.5,0,65.8,0,68.8,0,69.3,0,1,1,
2023-10-01,18:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,65.6,0,0,0,0,0.1,68.2,71,0,4,155,3601,1555,101438,69.7,0,68.5,0,65.8,0,68.8,0,69.3,0,1,1,
2023-10-01,18:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.8,71,63.4,0,0,0,0,0.1,68.2,71,0,4,153,3537,1544,101440,69.7,0,68.6,0,65.8,0,68.7,0,69.3,0,1,1,
2023-10-01,18:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.7,71,63.4,0,0,0,0,0.1,68.3,71,0,4,152,3435,1524,101442,69.7,0,68.5,0,65.8,0,68.7,0,69.3,0,1,1,
2023-10-01,18:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.5,71,63.4,0,0,0,0,,68.3,71,0,4,150,3356,1509,101439,69.7,0,68.5,0,65.8,0,68.6,0,69.3,0,1,1,
2023-10-01,18:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.5,71,63.4,0,0,0,0,,68.3,71,0,4,149,3312,1500,101434,69.7,0,68.5,0,65.8,0,68.6,0,69.3,0,1,1,
2023-10-01,18:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68.4,71,63.4,0,0,0,0,,68.3,71,0,4,148,3260,1489,101431,69.7,0,68.5,0,65.8,0,68.5,0,69.3,0,1,1,
2023-10-01,18:55:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,63.4,0,0,0,0,,68.3,71,0,4,147,3221,1482,101430,69.7,0,68.5,0,65.8,0,68.5,0,69.3,0,1,1,
2023-10-01,19:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,63.4,0,0,0,0,,68.3,71,0,4,146,3185,1474,101428,69.7,0,68.5,0,65.8,0,68.5,0,69.3,0,1,1,
2023-10-01,19:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,63.4,0,0,0,0,,68.4,71,0,4,145,3130,1462,101427,69.7,0,68.5,0,65.8,0,68.4,0,69.3,0,1,1,
2023-10-01,19:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68.3,71,63.4,0,0,0,0,,68.3,71,0,4,146,3145,1466,101428,69.7,0,68.5,0,65.8,0,68.3,0,69.3,0,1,1,
2023-10-01,19:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.2,71,0,4,145,3109,1458,101428,69.7,0,68.5,0,65.8,0,68.3,0,69.2,0,1,1,
2023-10-01,19:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.2,71,0,4,143,3033,1442,101428,69.7,0,68.5,0,65.8,0,68.3,0,69.2,0,1,1,
2023-10-01,19:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.1,71,0,4,142,2979,1430,101435,69.6,0,68.5,0,65.8,0,68.2,0,69.3,0,1,1,
2023-10-01,19:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68.1,71,63.4,0,0,0,0,,68,71,0,4,141,2923,1417,101442,69.6,0,68.4,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,19:35:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.1,71,0,4,140,2864,1404,101448,69.6,0,68.4,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,19:40:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.1,71,0,4,137,2768,1381,101453,69.6,0,68.5,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,19:45:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.1,71,0,4,135,2683,1361,101454,69.6,0,68.5,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,19:50:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.1,71,0,4,134,2637,1349,101455,69.6,0,68.5,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,19:55:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,63.4,0,0,0,0,,68.2,71,0,4,132,2562,1330,101460,69.6,0,68.4,0,65.8,0,68.2,0,69.2,0,1,1,
2023-10-01,20:00:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,60.5,0,0,0,0,,68.1,71,0,4,130,2497,1313,101466,69.6,0,68.4,0,65.8,0,68.1,0,69.2,0,1,1,
2023-10-01,20:05:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,60.5,0,0,0,0,,68.2,71,0,4,129,2454,1302,101470,69.6,0,68.4,0,65.9,0,68.1,0,69.2,0,1,1,
2023-10-01,20:10:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,60.5,0,0,0,0,0.1,68.2,71,0,4,128,2414,1291,101472,69.7,0,68.5,0,65.9,0,68.1,0,69.2,0,1,1,
2023-10-01,20:15:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,71,60.5,0,0,0,0,,68.2,71,0,4,127,2383,1282,101476,69.6,0,68.4,0,65.9,0,68.1,0,69.2,0,1,1,
2023-10-01,20:20:00,auto,heatOff,HKhold,Home,80.1,60.1,68.2,70,60.5,0,0,0,0,,68.2,70,0,4,127,2363,1277,101481,69.6,0,68.4,0,65.9,0,68.1,0,69.2,0,1,1,
2023-10-01,20:25:00,auto,heatOff,HKhold,Home,80.1,60.1,68,69,60.5,0,0,0,0,0.1,68.1,69,0,4,127,2365,1277,101483,69.6,0,68.4,0,65.9,0,68,0,69.2,0,1,1,
2023-10-01,20:30:00,auto,heatOff,HKhold,Home,80.1,60.1,68,70,60,0,0,0,0,,68,70,0,4,126,2324,1266,101483,69.6,0,68.4,0,65.9,0,68,0,69.2,0,1,1,
2023-10-01,20:35:00,auto,heatOff,HKhold,Home,80.1,60.1,67.9,70,60,0,0,0,0,,68,70,0,4,124,2269,1250,101486,69.6,0,68.4,0,65.9,0,68,0,69.2,0,1,1,
2023-10-01,20:40:00,auto,heatOff,HKhold,Home,80.1,60.1,67.8,70,60,0,0,0,0,,67.9,70,0,4,123,2237,1240,101485,69.5,0,68.4,0,65.9,0,68,0,69.2,0,1,1,
2023-10-01,20:45:00,auto,heatOff,HKhold,Home,80.1,60.1,67.6,70,60,0,0,0,0,,67.9,70,0,4,122,2197,1229,101486,69.5,0,68.4,0,65.9,0,67.9,0,69.2,0,1,1,
2023-10-01,20:50:00,auto,heatOff,HKhold,Home,80.1,60.1,67.4,71,60,0,0,0,0,-0.1,67.9,71,0,4,120,2125,1206,101488,69.5,0,68.4,0,65.9,0,67.9,0,69.1,0,1,1,
2023-10-01,20:55:00,auto,heatOff,HKhold,Home,75.5,65.4,67.4,71,60,0,0,0,0,-0.3,67.9,71,0,4,118,2073,1190,101489,69.5,0,68.4,0,65.9,0,67.9,0,69.1,0,1,1,
2023-10-01,21:00:00,auto,heatOff,,Wind Down,75,66,67.4,71,59.6,0,0,0,0,-0.3,67.9,71,0,4,116,2015,1171,101488,69.5,0,68.4,0,65.9,0,67.9,0,69.2,0,1,1,
2023-10-01,21:05:00,auto,heatOff,,Wind Down,75,66,67.4,70,59.6,0,0,0,0,-0.3,68,70,0,4,115,1959,1153,101490,69.5,0,68.4,0,65.9,0,67.9,0,69.1,0,1,1,
2023-10-01,21:10:00,auto,heatOff,,Wind Down,75,66,67.4,70,59.6,0,0,0,0,-0.3,68.1,70,0,4,113,1926,1142,101492,69.5,0,68.4,0,65.9,0,67.9,0,69.1,0,1,1,
2023-10-01,21:15:00,auto,heatOff,,Wind Down,75,66,67.5,71,59.6,0,0,0,0,-0.4,68,71,0,4,112,1892,1130,101493,69.5,0,68.4,0,65.9,0,67.9,0,69.1,0,1,1,
2023-10-01,21:20:00,auto,heatOff,,Wind Down,75,66,67.4,71,59.6,0,0,0,0,-0.3,68,71,0,4,112,1876,1124,101492,69.5,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:25:00,auto,heatOff,,Wind Down,75,66,67.4,70,59.6,0,0,0,0,-0.3,68,70,0,4,111,1854,1116,101491,69.5,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:30:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.9,70,0,4,112,1875,1124,101494,69.5,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:35:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.8,70,0,4,111,1869,1122,101499,69.5,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:40:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.8,70,0,4,110,1829,1107,101499,69.4,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:45:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.8,70,0,4,109,1806,1099,101497,69.4,0,68.4,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:50:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.8,70,0,4,107,1765,1084,101492,69.4,0,68.3,0,65.9,0,67.8,0,69.1,0,1,1,
2023-10-01,21:55:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.5,0,0,0,0,-0.2,67.7,70,0,4,106,1730,1070,101498,69.4,0,68.3,0,65.9,0,67.7,0,69.1,0,1,1,
2023-10-01,22:00:00,auto,heatOff,,Wind Down,75,66,67.3,70,58.2,0,0,0,0,-0.2,67.8,70,0,4,104,1685,1053,101503,69.4,0,68.3,0,65.9,0,67.7,0,69,0,1,1,
2023-10-01,22:05:00,auto,heatOff,,Wind Down,75,66,67.2,69,58.2,0,0,0,0,-0.1,67.9,69,0,4,103,1656,1041,101507,69.4,0,68.3,0,65.9,0,67.7,0,69,0,1,1,
2023-10-01,22:10:00,auto,heatOff,,Wind Down,75,66,67.2,69,58.2,0,0,0,0,-0.1,67.9,69,0,4,102,1631,1032,101500,69.4,0,68.3,0,65.9,0,67.7,0,69,0,1,1,
